episode_id,guest_name,topic,question_order,question_category,is_template_question,question_text,source_path
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,23,organizational_reality,False,"When a company comes with a GenAI idea, how do you decide whether it is a good use case for LLMs in the first place?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,24,technical_deep_dive,False,What usually changes when companies try to move from a prototype to a production system?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,25,technical_deep_dive,False,What are the most common reasons GenAI pilots fail to reach production?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,26,technical_deep_dive,False,"How do you choose between different solution patterns, such as RAG, agents, document processing pipelines, coding assistants, or deep research workflows?",podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,27,technical_deep_dive,False,How do you evaluate LLM-based systems?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,28,organizational_reality,False,How do you handle hallucinations in enterprise GenAI systems?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-01-nikita-kozodoi,Nikita Kozodoi,Title,29,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/2026-06-01 - Nikita Kozodoi - Title.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,23,general,False,Do you think AI-generated code changes the cost of code review?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,24,organizational_reality,False,How should engineering managers decide where AI can speed up a team and where it may create hidden work?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,25,business_impact,False,"What would you measure to understand whether AI is actually improving engineering work: delivery speed, quality, incidents, developer experience, cost, customer outcomes, or something else?",podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,26,general,False,Does AI change what junior engineers should learn first?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,27,technical_deep_dive,False,What internal setup makes AI coding tools or agents more useful in real teams?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-08-ivan-bilan,Ivan Bilan,AI Adoption in Enterprise Beyond Writing Code,28,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/2026-06-08 - Ivan Bilan - AI Adoption in Enterprise Beyond Writing Code.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,6,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,7,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,8,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,9,current_focus,False,"What 3–5 main stops, projects, or challenges mark the path?",podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,10,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,11,general,False,"Tell us about the agentic system you built at Intuit. What does it do, and how did it end up saving leadership over 30 hours a week?",podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,12,technical_deep_dive,False,Let's talk cost. You cut inference spend by about a third using cheap models for the easy cases and saving the expensive LLM judge for the hard ones. How does that work in practice?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-15-aleksandr-kim,Aleksandr Kim,How to Build AI That Actually Ships in Production,13,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/2026-06-15 - Aleksandr Kim - How to Build AI That Actually Ships in Production.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,23,general,False,What was the specific inflection point or reality check that made you decide to leave real estate for software engineering?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,24,technical_deep_dive,False,"When you began teaching yourself, how did you filter through the massive amount of available learning materials to find what actually mattered for production environments?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,25,background,False,"When transitioning straight into a senior-level role without a corporate tech background, how did you handle the non-coding aspects of the job, such as navigating engineering processes, sprint planning, and team dynamics?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,26,technical_deep_dive,False,"How has your insider perspective on the real estate market shaped how you evaluate AI use cases, compared to an engineer who only looks at the industry from the outside?",podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-gustaf-gyllensporre,Gustaf Gyllensporre,Building a Career in AI: From Real Estate to AI Engineering,27,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/2026-06-29 - Gustaf Gyllensporre - Building a Career in AI_ From Real Estate to AI Engineering.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,5,background,False,Which journey?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,6,technical_deep_dive,False,"When diagnosing an enterprise's data problems, how do you separate true infrastructure bottlenecks from simple strategic misalignment?",podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,7,background,False,"When using Design Thinking to coach data professionals, what common blind spots do they uncover about their actual career goals?",podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,8,business_impact,False,How do you map out and manage expectations with hidden or secondary stakeholders who aren't your direct manager?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,9,organizational_reality,False,"When a technical project you championed gets handed over to another team, how do you process that shift objectively?",podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,10,organizational_reality,False,How do you determine the maximum speed at which a traditional organization can realistically absorb digital transformation?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,11,business_impact,False,How do you structure a technical narrative for senior leaders so that it addresses business priorities without oversimplifying the engineering reality?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-06-29-maryam-ramezani-bartsch,Maryam Ramezani-Bartsch,Thriving in the AI Era with Human Skills,12,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/2026-06-29 -  Maryam Ramezani-Bartsch - Thriving in the AI Era with Human Skills.docx
2026-07-06-marina-zavgorodnyaya,Marina Zavgorodnyaya,TODO,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-07-06 - Marina Zavgorodnyaya - Topic (Cancelled).docx
2026-07-06-marina-zavgorodnyaya,Marina Zavgorodnyaya,TODO,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-07-06 - Marina Zavgorodnyaya - Topic (Cancelled).docx
2026-07-06-marina-zavgorodnyaya,Marina Zavgorodnyaya,TODO,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-07-06 - Marina Zavgorodnyaya - Topic (Cancelled).docx
2026-07-06-marina-zavgorodnyaya,Marina Zavgorodnyaya,TODO,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-07-06 - Marina Zavgorodnyaya - Topic (Cancelled).docx
2026-07-06-marina-zavgorodnyaya,Marina Zavgorodnyaya,TODO,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2026-07-06 - Marina Zavgorodnyaya - Topic (Cancelled).docx
