episode_id,source_file,source_url,title,season,episode,guest_ids,time,seconds,question_order,question_category,question_text,context_header
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,50:02,3002,20,organizational_reality,Do students work individually or in teams?,Problem-Centered Assignments: Bot Detection Case Study
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,51:16,3076,21,general,Where is the competitive aspect in your classes?,"Teamwork, Communication & Dual Leaderboards (ML + Technical)"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,53:00,3180,22,general,Do you have a leaderboard?,"Teamwork, Communication & Dual Leaderboards (ML + Technical)"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,53:44,3224,23,general,How many students are in your classes?,"Teamwork, Communication & Dual Leaderboards (ML + Technical)"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,54:05,3245,24,general,"You also teach online courses, right?","Teamwork, Communication & Dual Leaderboards (ML + Technical)"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,54:48,3288,25,general,How do you manage teaching so many students online?,Online Education at Scale: Coursera Course & 100k Students
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,56:16,3376,26,general,Do you develop the platform yourself?,Online Education at Scale: Coursera Course & 100k Students
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,56:38,3398,27,general,"Are students developing it, or is it professional software engineers?",Teaching Platform Development & Student-Built Software
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,57:28,3448,28,general,How do you manage the turnover of students?,Teaching Platform Development & Student-Built Software
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,58:03,3483,29,general,Do you bring in industry mentors?,"Documentation, Mentorship & Industry Partnerships"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,59:40,3580,30,general,Do you have a few more minutes for questions?,"Documentation, Mentorship & Industry Partnerships"
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,1:01:28,3688,31,general,Another question: Is there a secret trick that works in competitions?,Demonstrating Kaggle’s Business Value to Managers
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,1:03:11,3791,32,general,How does generative AI affect competitive machine learning?,Generative AI & AutoML: Productivity vs. Winning Solutions
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,1:03:57,3837,33,general,Do people use autoML in competitions?,Generative AI & AutoML: Productivity vs. Winning Solutions
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,1:05:13,3913,34,general,What’s your current Kaggle rank?,Career Reflections: Current Activity and Kaggle Legacy
20-2-kaggle-grandmaster-to-production-ml-and-education,_podcast/kaggle-grandmaster-to-production-ml-and-education.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/kaggle-grandmaster-to-production-ml-and-education.md,"From Kaggle Grandmaster to Production ML: Competition Rigor, System Design & Large-Scale Education",20,2,alexanderguschin,1:06:47,4007,35,general,Do you still compete?,Career Reflections: Current Activity and Kaggle Legacy
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,17:20,1040,1,background,"All of that you did without any formal university education, right? You finished school and went straight into work which is amazing. I have not met many people with a path like yours. Usually people study something unrelated and then switch to tech and their journey is similar except they spend five years at university first. During those five years you could have progressed your career already.",Career growth after skipping university and building practical experience
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,37:35,2255,2,general,"That is with the same device, right? You do not track heart rate here and only look at movement. If the dog stays in one position and does not move, that may indicate a deep sleep phase.",Collecting canine data with emphasis on sleep patterns and cycle tracking
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,41:21,2481,3,technical_deep_dive,Is heart rate data necessary?,Collecting canine data with emphasis on sleep patterns and cycle tracking
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,44:59,2699,4,technical_deep_dive,"Can you detect something useful from day one using population-level models like Garmin does when it asks age, height, and weight?",Establishing a dogs normal baseline through long term data observation
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,46:33,2793,5,general,You said a few weeks. Earlier you mentioned about three weeks. That makes sense. I wanted to ask about your transition to full-time startup work because I also left a job to focus on a project. How did you decide to leave and focus on the idea?,Establishing a dogs normal baseline through long term data observation
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,51:49,3109,6,general,"With software you can bootstrap more easily, but for hardware you need capital. What prototypes did you build and how did you design them? Arduinos are large, so how did you create the first device?",Startup funding through personal savings and early stage bootstrapping
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,55:28,3328,7,organizational_reality,You keep saying we. Who do you mean? Your husband and you or somebody else in the team?,Finding cofounders and collaborators through meetups and coworking communities
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,56:28,3388,8,general,How did you find them?,Finding cofounders and collaborators through meetups and coworking communities
22-8-s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data,_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/s22e08-building-pet-health-tech-ml-sensors-and-dog-behavior-data.md,"Building Pet Health Tech: ML, Sensors, and Dog Behavior Data",22,8,sofyayulpatova,58:48,3528,9,organizational_reality,Why did you move to London? Is it related to your company or did it just happen?,Finding cofounders and collaborators through meetups and coworking communities
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,0:01,1,1,technical_deep_dive,"Adrian is the co-founder of DLT Hub, the company behind DLT, which we’ll discuss today. We’ll also talk about trends in data engineering. When we launched our Data Engineering Zoom Camp recently, one of the questions from participants was, “How do you see data engineering evolving, and what are the trends?” I realized I couldn’t answer that, so I thought of Adrian.",Episode opening & guest introduction
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,2:35,155,2,background,"Before we dive into trends, let’s start with your background. Can you briefly share your career journey?",Perspective on evolving data engineering challenges
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,3:56,236,3,technical_deep_dive,You mentioned DLT is a tool you wish you had as a data engineer. Do you use it often?,"Career journey: startups, freelancing, founding DLT"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,4:26,266,4,general,Do you remember when we last spoke on the podcast?,DLT as a Python-based ingestion standard and market impact
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,4:33,273,5,general,"From an outsider’s perspective, it’s been exciting. Can you share what’s been happening internally over the past year?",DLT as a Python-based ingestion standard and market impact
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,7:33,453,6,technical_deep_dive,"Are you still actively working as a data engineer, or what does your role look like now?",DLT as a Python-based ingestion standard and market impact
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,8:47,527,7,general,So your work involves figuring out how DLT Plus will function?,DLT Plus vision and partnership outreach for freelancers
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,9:50,590,8,general,"For freelancers listening, how can they reach out to learn more about this partnership network?",DLT Plus vision and partnership outreach for freelancers
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,10:21,621,9,technical_deep_dive,You’ve been in the data engineering industry for over a decade. How has the industry changed over the past five years?,DLT Plus vision and partnership outreach for freelancers
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,12:17,737,10,technical_deep_dive,"For junior data engineers, is it harder to enter the field now?","Industry shift toward specialization: governance, data quality, streaming"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,14:08,848,11,technical_deep_dive,"You mentioned the modern data stack. How modern is it, and what does it entail?",Early-career opportunities: AI projects and startup hiring
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,15:56,956,12,general,"Fivetran, Snowflake, and Looker aren’t open source, right?","Modern data stack critique and open-source ""postmodern"" alternatives"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,16:15,975,13,future_outlook,What trends do you think we’ll see more of in 2025 and beyond?,"Modern data stack critique and open-source ""postmodern"" alternatives"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,18:08,1088,14,general,Can you explain what Apache Iceberg is?,2025 trends: AI integration in data engineering and Apache Iceberg adoption
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,19:03,1143,15,technical_deep_dive,So it’s a bunch of Parquet files on S3 with metadata?,"Apache Iceberg explained: table format, Parquet storage, vendor lock-in reduction"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,21:10,1270,16,technical_deep_dive,"You mentioned databases have four layers: storage, compute, access, and metadata. Can you clarify what a catalog is?","Apache Iceberg explained: table format, Parquet storage, vendor lock-in reduction"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,23:36,1416,17,technical_deep_dive,What tools are used for catalogs?,"Database layers and catalog role: storage, compute, access, metadata & lineage"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,23:47,1427,18,technical_deep_dive,What about DuckDB? Will we see more “on-laptop” data warehouses?,Metadata and catalog tooling overview (AWS Glue and peers)
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,27:32,1652,19,technical_deep_dive,Is DuckDB changing how we do data engineering?,DuckDB impact: embeddable local OLAP and portable query engine
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,28:23,1703,20,technical_deep_dive,So DuckDB allows us to process data locally and save results back to storage?,Cost-efficient pipelines: DuckDB with GitHub Actions and headless table formats
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,29:26,1766,21,general,Is DuckDB related to headless table formats?,Cost-efficient pipelines: DuckDB with GitHub Actions and headless table formats
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,30:18,1818,22,general,You mentioned headless table formats with DLT. Is that where you’re heading?,Cost-efficient pipelines: DuckDB with GitHub Actions and headless table formats
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,31:29,1889,23,technical_deep_dive,How did dbt change data engineering?,dbt's influence on engineering workflows and alternatives like SQLMesh
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,34:08,2048,24,general,What about alternatives like SQLMesh?,dbt's influence on engineering workflows and alternatives like SQLMesh
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,35:21,2121,25,general,What about workflow orchestration? What should we use in 2025?,dbt's influence on engineering workflows and alternatives like SQLMesh
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,37:00,2220,26,general,"For simple workflows, GitHub Actions is sufficient?","Workflow orchestration options in 2025: Airflow, Prefect, Dagster, GitHub Actions"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,40:13,2413,27,technical_deep_dive,"With so many tools in data engineering, how should beginners choose what to learn?",AI engineering convergence: data engineers building AI agents
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,43:03,2583,28,technical_deep_dive,"For building a portfolio, is it okay to pick any tool for each component?","Beginner roadmap: SQL, Python, capturing business requirements, building a portfolio"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,45:11,2711,29,technical_deep_dive,How challenging is it for a senior backend engineer to transition into data engineering?,Tool selection guidance and vendor caution for modern data stacks
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,48:04,2884,30,technical_deep_dive,What’s the job market like for data engineers?,Job market outlook: senior vs junior data engineering opportunities
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,49:00,2940,31,general,What are Delta and Hudi?,Job market outlook: senior vs junior data engineering opportunities
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,52:31,3151,32,technical_deep_dive,What tools are used for streaming?,"Streaming architectures and tools: micro-batching, Kafka, SQS, Flink"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,54:03,3243,33,technical_deep_dive,Will data engineering be automated by AI?,"Streaming architectures and tools: micro-batching, Kafka, SQS, Flink"
20-3-trends-in-modern-data-engineering,_podcast/trends-in-modern-data-engineering.md,https://github.com/DataTalksClub/datatalksclub.github.io/tree/main/_podcast/trends-in-modern-data-engineering.md,"Modern Data Engineering: Iceberg, Delta Lake & AI-Powered Pipelines",20,3,adrianbrudaru,58:20,3500,34,future_outlook,What’s the future of DLT?,AI-driven commoditization and code generation in data engineering
